,birth,household,id,age,routine_id,sex_F,sex_M,appliance_1,appliance_2,appliance_3,appliance_4,appliance_5,appliance_6,appliance_7,appliance_8,appliance_9
2161,19520331,1,433,70.0,144,1,0,1,1,0,0,0,1,1,0,0
2162,19520331,1,433,70.0,131,1,0,1,1,1,0,0,1,0,0,0
2163,19520331,1,433,70.0,208,1,0,0,1,0,1,0,0,1,0,1
2164,19520331,1,433,70.0,91,1,0,0,1,0,0,0,0,1,1,0
2165,19621101,2,434,60.0,89,1,0,0,1,0,0,0,1,0,1,0
2166,19621101,2,434,60.0,67,1,0,1,0,0,0,0,1,1,0,0
2167,19621101,2,434,60.0,205,1,0,0,1,0,1,0,1,0,1,0
2168,19621101,2,434,60.0,80,1,0,0,1,0,1,0,1,0,0,0
2169,19621101,2,434,60.0,0,1,0,1,0,0,0,0,0,0,0,0
2170,19761109,1,435,46.0,178,1,0,1,0,0,0,1,0,1,1,0
2171,19761109,1,435,46.0,32,1,0,0,0,0,1,0,0,1,0,0
2172,19761109,1,435,46.0,116,1,0,0,0,0,1,0,0,1,1,0
2173,19761109,1,435,46.0,79,1,0,0,1,0,1,1,0,0,0,0
2174,19761109,1,435,46.0,6,1,0,0,0,0,0,0,0,1,0,0
2175,19520828,1,436,70.0,172,1,0,1,0,0,1,0,0,1,1,0
2176,19520828,1,436,70.0,109,1,0,0,0,0,1,1,1,0,0,0
2177,19520828,1,436,70.0,80,1,0,0,1,0,1,0,1,0,0,0
2178,19520828,1,436,70.0,174,1,0,1,0,0,1,0,0,0,1,1
2179,19520828,1,436,70.0,226,1,0,0,0,1,1,0,1,0,0,1
2180,19610520,1,437,61.0,123,1,0,0,0,0,0,1,0,1,0,1
2181,19610520,1,437,61.0,43,1,0,0,0,0,0,0,0,1,0,1
2182,19610520,1,437,61.0,155,1,0,1,0,1,0,1,1,0,0,0
2183,19610520,1,437,61.0,171,1,0,1,0,0,1,0,1,0,0,1
2184,19610520,1,437,61.0,31,1,0,0,0,0,1,0,1,0,0,0
2185,19930419,2,438,29.0,72,1,0,1,0,0,0,0,0,0,1,1
2186,19930419,2,438,29.0,195,1,0,0,1,1,0,0,1,0,1,0
2187,19930419,2,438,29.0,198,1,0,0,1,1,0,0,0,1,0,1
2188,19930419,2,438,29.0,125,1,0,0,0,0,0,0,1,1,1,0
2189,19930419,2,438,29.0,86,1,0,0,1,0,0,1,0,0,1,0
2190,19871129,3,439,35.0,113,1,0,0,0,0,1,0,1,1,0,0
2191,19871129,3,439,35.0,218,1,0,0,1,0,0,0,1,0,1,1
2192,19871129,3,439,35.0,247,1,0,0,0,0,1,0,1,1,0,1
2193,19871129,3,439,35.0,243,1,0,0,0,0,1,1,0,1,1,0
2194,19871129,3,439,35.0,121,1,0,0,0,0,0,1,1,0,0,1
2195,19750127,1,440,47.0,5,1,0,0,0,0,0,0,1,0,0,0
2196,19750127,1,440,47.0,228,1,0,0,0,1,1,0,0,1,0,1
2197,19750127,1,440,47.0,43,1,0,0,0,0,0,0,0,1,0,1
2198,19750127,1,440,47.0,187,1,0,0,1,1,1,0,0,1,0,0
2199,19750127,1,440,47.0,95,1,0,0,0,1,1,0,1,0,0,0
2200,19610718,3,441,61.0,240,1,0,0,0,0,1,1,1,1,0,0
2201,19610718,3,441,61.0,246,1,0,0,0,0,1,0,1,1,1,0
2202,19610718,3,441,61.0,169,1,0,1,0,0,1,0,1,1,0,0
2203,19610718,3,441,61.0,131,1,0,1,1,1,0,0,1,0,0,0
2204,19610718,3,441,61.0,101,1,0,0,0,1,0,1,0,0,1,0
2205,19870727,3,442,35.0,96,1,0,0,0,1,1,0,0,1,0,0
2206,19870727,3,442,35.0,204,1,0,0,1,0,1,0,1,1,0,0
2207,19870727,3,442,35.0,170,1,0,1,0,0,1,0,1,0,1,0
2208,19870727,3,442,35.0,239,1,0,0,0,1,0,0,0,1,1,1
2209,19870727,3,442,35.0,69,1,0,1,0,0,0,0,1,0,0,1
2210,19941108,1,443,28.0,25,1,0,0,0,1,0,1,0,0,0,0
2211,19941108,1,443,28.0,70,1,0,1,0,0,0,0,0,1,1,0
2212,19941108,1,443,28.0,97,1,0,0,0,1,1,0,0,0,1,0
2213,19941108,1,443,28.0,35,1,0,0,0,0,0,1,1,0,0,0
2214,19941108,1,443,28.0,93,1,0,0,1,0,0,0,0,0,1,1
2215,19781226,1,444,44.0,80,1,0,0,1,0,1,0,1,0,0,0
2216,19781226,1,444,44.0,181,1,0,1,0,0,0,0,1,1,1,0
2217,19781226,1,444,44.0,230,1,0,0,0,1,0,1,1,1,0,0
2218,19781226,1,444,44.0,47,1,0,1,1,0,0,1,0,0,0,0
2219,19781226,1,444,44.0,127,1,0,0,0,0,0,0,1,0,1,1
2220,19600601,3,445,62.0,45,1,0,1,1,1,0,0,0,0,0,0
2221,19600601,3,445,62.0,195,1,0,0,1,1,0,0,1,0,1,0
2222,19600601,3,445,62.0,198,1,0,0,1,1,0,0,0,1,0,1
2223,19600601,3,445,62.0,238,1,0,0,0,1,0,0,1,0,1,1
2224,19600601,3,445,62.0,197,1,0,0,1,1,0,0,0,1,1,0
2225,19761222,1,446,46.0,191,1,0,0,1,1,0,1,0,1,0,0
2226,19761222,1,446,46.0,53,1,0,1,0,1,0,1,0,0,0,0
2227,19761222,1,446,46.0,43,1,0,0,0,0,0,0,0,1,0,1
2228,19761222,1,446,46.0,77,1,0,0,1,1,0,0,0,0,1,0
2229,19761222,1,446,46.0,108,1,0,0,0,1,0,0,0,0,1,1
2230,19501007,3,447,72.0,236,1,0,0,0,1,0,0,1,1,1,0
2231,19501007,3,447,72.0,17,1,0,0,1,1,0,0,0,0,0,0
2232,19501007,3,447,72.0,10,1,0,1,0,1,0,0,0,0,0,0
2233,19501007,3,447,72.0,115,1,0,0,0,0,1,0,1,0,0,1
2234,19501007,3,447,72.0,230,1,0,0,0,1,0,1,1,1,0,0
2235,19520214,4,448,70.0,88,1,0,0,1,0,0,0,1,1,0,0
2236,19520214,4,448,70.0,0,1,0,1,0,0,0,0,0,0,0,0
2237,19520214,4,448,70.0,110,1,0,0,0,0,1,1,0,1,0,0
2238,19520214,4,448,70.0,168,1,0,1,0,0,1,1,0,0,0,1
2239,19520214,4,448,70.0,201,1,0,0,1,0,1,1,0,1,0,0
2240,19830817,4,449,39.0,79,1,0,0,1,0,1,1,0,0,0,0
2241,19830817,4,449,39.0,151,1,0,1,0,1,1,0,1,0,0,0
2242,19830817,4,449,39.0,98,1,0,0,0,1,1,0,0,0,0,1
2243,19830817,4,449,39.0,139,1,0,1,1,0,1,0,0,0,0,1
2244,19830817,4,449,39.0,14,1,0,1,0,0,0,0,0,1,0,0
2245,19531204,2,450,69.0,7,1,0,0,0,0,0,0,0,0,1,0
2246,19531204,2,450,69.0,105,1,0,0,0,1,0,0,1,0,0,1
2247,19531204,2,450,69.0,39,1,0,0,0,0,0,0,1,1,0,0
2248,19531204,2,450,69.0,199,1,0,0,1,1,0,0,0,0,1,1
2249,19531204,2,450,69.0,137,1,0,1,1,0,1,0,0,1,0,0
2250,19551015,1,451,67.0,205,1,0,0,1,0,1,0,1,0,1,0
2251,19551015,1,451,67.0,55,1,0,1,0,1,0,0,0,1,0,0
2252,19551015,1,451,67.0,75,1,0,0,1,1,0,0,1,0,0,0
2253,19551015,1,451,67.0,239,1,0,0,0,1,0,0,0,1,1,1
2254,19551015,1,451,67.0,47,1,0,1,1,0,0,1,0,0,0,0
2255,19911220,3,452,31.0,37,1,0,0,0,0,0,1,0,0,1,0
2256,19911220,3,452,31.0,123,1,0,0,0,0,0,1,0,1,0,1
2257,19911220,3,452,31.0,238,1,0,0,0,1,0,0,1,0,1,1
2258,19911220,3,452,31.0,224,1,0,0,0,1,1,0,1,1,0,0
2259,19911220,3,452,31.0,155,1,0,1,0,1,0,1,1,0,0,0
2260,19510207,1,453,71.0,229,1,0,0,0,1,1,0,0,0,1,1
2261,19510207,1,453,71.0,85,1,0,0,1,0,0,1,0,1,0,0
2262,19510207,1,453,71.0,139,1,0,1,1,0,1,0,0,0,0,1
2263,19510207,1,453,71.0,132,1,0,1,1,1,0,0,0,1,0,0
2264,19510207,1,453,71.0,248,1,0,0,0,0,1,0,1,0,1,1
2265,19630520,1,454,59.0,201,1,0,0,1,0,1,1,0,1,0,0
2266,19630520,1,454,59.0,209,1,0,0,1,0,1,0,0,0,1,1
2267,19630520,1,454,59.0,121,1,0,0,0,0,0,1,1,0,0,1
2268,19630520,1,454,59.0,73,1,0,0,1,1,1,0,0,0,0,0
2269,19630520,1,454,59.0,211,1,0,0,1,0,0,1,1,0,1,0
2270,19801223,2,455,42.0,58,1,0,1,0,0,1,1,0,0,0,0
2271,19801223,2,455,42.0,42,1,0,0,0,0,0,0,0,1,1,0
2272,19801223,2,455,42.0,52,1,0,1,0,1,1,0,0,0,0,0
2273,19801223,2,455,42.0,243,1,0,0,0,0,1,1,0,1,1,0
2274,19801223,2,455,42.0,169,1,0,1,0,0,1,0,1,1,0,0
2275,19490211,2,456,73.0,17,1,0,0,1,1,0,0,0,0,0,0
2276,19490211,2,456,73.0,21,1,0,0,1,0,0,0,0,1,0,0
2277,19490211,2,456,73.0,110,1,0,0,0,0,1,1,0,1,0,0
2278,19490211,2,456,73.0,94,1,0,0,0,1,1,1,0,0,0,0
2279,19490211,2,456,73.0,232,1,0,0,0,1,0,1,1,0,0,1
2280,19810715,2,457,41.0,111,1,0,0,0,0,1,1,0,0,1,0
2281,19810715,2,457,41.0,179,1,0,1,0,0,0,1,0,1,0,1
2282,19810715,2,457,41.0,195,1,0,0,1,1,0,0,1,0,1,0
2283,19810715,2,457,41.0,161,1,0,1,0,1,0,0,1,0,0,1
2284,19810715,2,457,41.0,77,1,0,0,1,1,0,0,0,0,1,0
2285,20021020,4,458,20.0,150,1,0,1,0,1,1,1,0,0,0,0
2286,20021020,4,458,20.0,178,1,0,1,0,0,0,1,0,1,1,0
2287,20021020,4,458,20.0,95,1,0,0,0,1,1,0,1,0,0,0
2288,20021020,4,458,20.0,222,1,0,0,0,1,1,1,0,0,1,0
2289,20021020,4,458,20.0,20,1,0,0,1,0,0,0,1,0,0,0
2290,19511206,2,459,71.0,69,1,0,1,0,0,0,0,1,0,0,1
2291,19511206,2,459,71.0,131,1,0,1,1,1,0,0,1,0,0,0
2292,19511206,2,459,71.0,11,1,0,1,0,0,1,0,0,0,0,0
2293,19511206,2,459,71.0,212,1,0,0,1,0,0,1,1,0,0,1
2294,19511206,2,459,71.0,9,1,0,1,1,0,0,0,0,0,0,0
2295,19680104,3,460,54.0,190,1,0,0,1,1,0,1,1,0,0,0
2296,19680104,3,460,54.0,148,1,0,1,1,0,0,0,0,1,0,1
2297,19680104,3,460,54.0,126,1,0,0,0,0,0,0,1,1,0,1
2298,19680104,3,460,54.0,18,1,0,0,1,0,1,0,0,0,0,0
2299,19680104,3,460,54.0,192,1,0,0,1,1,0,1,0,0,1,0
2300,19690315,2,461,53.0,250,1,0,0,0,0,0,1,1,1,1,0
2301,19690315,2,461,53.0,189,1,0,0,1,1,1,0,0,0,0,1
2302,19690315,2,461,53.0,153,1,0,1,0,1,1,0,0,0,1,0
2303,19690315,2,461,53.0,172,1,0,1,0,0,1,0,0,1,1,0
2304,19690315,2,461,53.0,107,1,0,0,0,1,0,0,0,1,0,1
2305,19660517,1,462,56.0,68,1,0,1,0,0,0,0,1,0,1,0
2306,19660517,1,462,56.0,63,1,0,1,0,0,0,1,1,0,0,0
2307,19660517,1,462,56.0,96,1,0,0,0,1,1,0,0,1,0,0
2308,19660517,1,462,56.0,126,1,0,0,0,0,0,0,1,1,0,1
2309,19660517,1,462,56.0,220,1,0,0,0,1,1,1,1,0,0,0
2310,19860524,1,463,36.0,200,1,0,0,1,0,1,1,1,0,0,0
2311,19860524,1,463,36.0,154,1,0,1,0,1,1,0,0,0,0,1
2312,19860524,1,463,36.0,54,1,0,1,0,1,0,0,1,0,0,0
2313,19860524,1,463,36.0,208,1,0,0,1,0,1,0,0,1,0,1
2314,19860524,1,463,36.0,150,1,0,1,0,1,1,1,0,0,0,0
2315,19520711,1,464,70.0,76,1,0,0,1,1,0,0,0,1,0,0
2316,19520711,1,464,70.0,40,1,0,0,0,0,0,0,1,0,1,0
2317,19520711,1,464,70.0,211,1,0,0,1,0,0,1,1,0,1,0
2318,19520711,1,464,70.0,129,1,0,1,1,1,1,0,0,0,0,0
2319,19520711,1,464,70.0,217,1,0,0,1,0,0,0,1,1,0,1
2320,20010512,3,465,21.0,134,1,0,1,1,1,0,0,0,0,0,1
2321,20010512,3,465,21.0,181,1,0,1,0,0,0,0,1,1,1,0
2322,20010512,3,465,21.0,112,1,0,0,0,0,1,1,0,0,0,1
2323,20010512,3,465,21.0,98,1,0,0,0,1,1,0,0,0,0,1
2324,20010512,3,465,21.0,160,1,0,1,0,1,0,0,1,0,1,0
2325,19661220,1,466,56.0,64,1,0,1,0,0,0,1,0,1,0,0
2326,19661220,1,466,56.0,99,1,0,0,0,1,0,1,1,0,0,0
2327,19661220,1,466,56.0,227,1,0,0,0,1,1,0,0,1,1,0
2328,19661220,1,466,56.0,236,1,0,0,0,1,0,0,1,1,1,0
2329,19661220,1,466,56.0,213,1,0,0,1,0,0,1,0,1,1,0
2330,19900322,1,467,32.0,131,1,0,1,1,1,0,0,1,0,0,0
2331,19900322,1,467,32.0,99,1,0,0,0,1,0,1,1,0,0,0
2332,19900322,1,467,32.0,196,1,0,0,1,1,0,0,1,0,0,1
2333,19900322,1,467,32.0,173,1,0,1,0,0,1,0,0,1,0,1
2334,19900322,1,467,32.0,21,1,0,0,1,0,0,0,0,1,0,0
2335,19910621,3,468,31.0,18,1,0,0,1,0,1,0,0,0,0,0
2336,19910621,3,468,31.0,91,1,0,0,1,0,0,0,0,1,1,0
2337,19910621,3,468,31.0,217,1,0,0,1,0,0,0,1,1,0,1
2338,19910621,3,468,31.0,171,1,0,1,0,0,1,0,1,0,0,1
2339,19910621,3,468,31.0,184,1,0,1,0,0,0,0,0,1,1,1
2340,19480427,1,469,74.0,141,1,0,1,1,0,0,1,0,1,0,0
2341,19480427,1,469,74.0,211,1,0,0,1,0,0,1,1,0,1,0
2342,19480427,1,469,74.0,221,1,0,0,0,1,1,1,0,1,0,0
2343,19480427,1,469,74.0,161,1,0,1,0,1,0,0,1,0,0,1
2344,19480427,1,469,74.0,93,1,0,0,1,0,0,0,0,0,1,1
2345,19600706,4,470,62.0,72,1,0,1,0,0,0,0,0,0,1,1
2346,19600706,4,470,62.0,131,1,0,1,1,1,0,0,1,0,0,0
2347,19600706,4,470,62.0,178,1,0,1,0,0,0,1,0,1,1,0
2348,19600706,4,470,62.0,139,1,0,1,1,0,1,0,0,0,0,1
2349,19600706,4,470,62.0,68,1,0,1,0,0,0,0,1,0,1,0
2350,19980131,1,471,24.0,103,1,0,0,0,1,0,0,1,1,0,0
2351,19980131,1,471,24.0,221,1,0,0,0,1,1,1,0,1,0,0
2352,19980131,1,471,24.0,122,1,0,0,0,0,0,1,0,1,1,0
2353,19980131,1,471,24.0,25,1,0,0,0,1,0,1,0,0,0,0
2354,19980131,1,471,24.0,222,1,0,0,0,1,1,1,0,0,1,0
2355,19980805,2,472,24.0,90,1,0,0,1,0,0,0,1,0,0,1
2356,19980805,2,472,24.0,65,1,0,1,0,0,0,1,0,0,1,0
2357,19980805,2,472,24.0,34,1,0,0,0,0,1,0,0,0,0,1
2358,19980805,2,472,24.0,40,1,0,0,0,0,0,0,1,0,1,0
2359,19980805,2,472,24.0,13,1,0,1,0,0,0,0,1,0,0,0
2360,19961108,1,473,26.0,81,1,0,0,1,0,1,0,0,1,0,0
2361,19961108,1,473,26.0,5,1,0,0,0,0,0,0,1,0,0,0
2362,19961108,1,473,26.0,212,1,0,0,1,0,0,1,1,0,0,1
2363,19961108,1,473,26.0,242,1,0,0,0,0,1,1,1,0,0,1
2364,19961108,1,473,26.0,121,1,0,0,0,0,0,1,1,0,0,1
2365,19500327,2,474,72.0,152,1,0,1,0,1,1,0,0,1,0,0
2366,19500327,2,474,72.0,216,1,0,0,1,0,0,0,1,1,1,0
2367,19500327,2,474,72.0,202,1,0,0,1,0,1,1,0,0,1,0
2368,19500327,2,474,72.0,106,1,0,0,0,1,0,0,0,1,1,0
2369,19500327,2,474,72.0,96,1,0,0,0,1,1,0,0,1,0,0
2370,20010621,3,475,21.0,241,1,0,0,0,0,1,1,1,0,1,0
2371,20010621,3,475,21.0,224,1,0,0,0,1,1,0,1,1,0,0
2372,20010621,3,475,21.0,197,1,0,0,1,1,0,0,0,1,1,0
2373,20010621,3,475,21.0,99,1,0,0,0,1,0,1,1,0,0,0
2374,20010621,3,475,21.0,209,1,0,0,1,0,1,0,0,0,1,1
2375,19951205,4,476,27.0,40,1,0,0,0,0,0,0,1,0,1,0
2376,19951205,4,476,27.0,89,1,0,0,1,0,0,0,1,0,1,0
2377,19951205,4,476,27.0,190,1,0,0,1,1,0,1,1,0,0,0
2378,19951205,4,476,27.0,210,1,0,0,1,0,0,1,1,1,0,0
2379,19951205,4,476,27.0,244,1,0,0,0,0,1,1,0,1,0,1
2380,19500121,2,477,72.0,181,1,0,1,0,0,0,0,1,1,1,0
2381,19500121,2,477,72.0,63,1,0,1,0,0,0,1,1,0,0,0
2382,19500121,2,477,72.0,135,1,0,1,1,0,1,1,0,0,0,0
2383,19500121,2,477,72.0,220,1,0,0,0,1,1,1,1,0,0,0
2384,19500121,2,477,72.0,164,1,0,1,0,1,0,0,0,0,1,1
2385,19671205,2,478,55.0,245,1,0,0,0,0,1,1,0,0,1,1
2386,19671205,2,478,55.0,152,1,0,1,0,1,1,0,0,1,0,0
2387,19671205,2,478,55.0,17,1,0,0,1,1,0,0,0,0,0,0
2388,19671205,2,478,55.0,42,1,0,0,0,0,0,0,0,1,1,0
2389,19671205,2,478,55.0,14,1,0,1,0,0,0,0,0,1,0,0
2390,19750320,2,479,47.0,151,1,0,1,0,1,1,0,1,0,0,0
2391,19750320,2,479,47.0,232,1,0,0,0,1,0,1,1,0,0,1
2392,19750320,2,479,47.0,184,1,0,1,0,0,0,0,0,1,1,1
2393,19750320,2,479,47.0,100,1,0,0,0,1,0,1,0,1,0,0
2394,19750320,2,479,47.0,171,1,0,1,0,0,1,0,1,0,0,1
2395,19521214,2,480,70.0,174,1,0,1,0,0,1,0,0,0,1,1
2396,19521214,2,480,70.0,252,1,0,0,0,0,0,1,1,0,1,1
2397,19521214,2,480,70.0,40,1,0,0,0,0,0,0,1,0,1,0
2398,19521214,2,480,70.0,217,1,0,0,1,0,0,0,1,1,0,1
2399,19521214,2,480,70.0,243,1,0,0,0,0,1,1,0,1,1,0
2400,19771002,1,481,45.0,241,1,0,0,0,0,1,1,1,0,1,0
2401,19771002,1,481,45.0,82,1,0,0,1,0,1,0,0,0,1,0
2402,19771002,1,481,45.0,243,1,0,0,0,0,1,1,0,1,1,0
2403,19771002,1,481,45.0,21,1,0,0,1,0,0,0,0,1,0,0
2404,19771002,1,481,45.0,64,1,0,1,0,0,0,1,0,1,0,0
2405,19880912,3,482,34.0,160,1,0,1,0,1,0,0,1,0,1,0
2406,19880912,3,482,34.0,53,1,0,1,0,1,0,1,0,0,0,0
2407,19880912,3,482,34.0,185,1,0,0,1,1,1,1,0,0,0,0
2408,19880912,3,482,34.0,69,1,0,1,0,0,0,0,1,0,0,1
2409,19880912,3,482,34.0,107,1,0,0,0,1,0,0,0,1,0,1
2410,19721106,1,483,50.0,39,1,0,0,0,0,0,0,1,1,0,0
2411,19721106,1,483,50.0,185,1,0,0,1,1,1,1,0,0,0,0
2412,19721106,1,483,50.0,63,1,0,1,0,0,0,1,1,0,0,0
2413,19721106,1,483,50.0,31,1,0,0,0,0,1,0,1,0,0,0
2414,19721106,1,483,50.0,240,1,0,0,0,0,1,1,1,1,0,0
2415,19480403,1,484,74.0,212,1,0,0,1,0,0,1,1,0,0,1
2416,19480403,1,484,74.0,56,1,0,1,0,1,0,0,0,0,1,0
2417,19480403,1,484,74.0,27,1,0,0,0,1,0,0,0,1,0,0
2418,19480403,1,484,74.0,35,1,0,0,0,0,0,1,1,0,0,0
2419,19480403,1,484,74.0,0,1,0,1,0,0,0,0,0,0,0,0
2420,19490425,5,485,73.0,215,1,0,0,1,0,0,1,0,0,1,1
2421,19490425,5,485,73.0,191,1,0,0,1,1,0,1,0,1,0,0
2422,19490425,5,485,73.0,171,1,0,1,0,0,1,0,1,0,0,1
2423,19490425,5,485,73.0,62,1,0,1,0,0,1,0,0,0,0,1
2424,19490425,5,485,73.0,252,1,0,0,0,0,0,1,1,0,1,1
2425,19860706,1,486,36.0,138,1,0,1,1,0,1,0,0,0,1,0
2426,19860706,1,486,36.0,142,1,0,1,1,0,0,1,0,0,1,0
2427,19860706,1,486,36.0,180,1,0,1,0,0,0,1,0,0,1,1
2428,19860706,1,486,36.0,181,1,0,1,0,0,0,0,1,1,1,0
2429,19860706,1,486,36.0,253,1,0,0,0,0,0,1,0,1,1,1
2430,19981028,2,487,24.0,233,1,0,0,0,1,0,1,0,1,1,0
2431,19981028,2,487,24.0,118,1,0,0,0,0,1,0,0,0,1,1
2432,19981028,2,487,24.0,70,1,0,1,0,0,0,0,0,1,1,0
2433,19981028,2,487,24.0,18,1,0,0,1,0,1,0,0,0,0,0
2434,19981028,2,487,24.0,56,1,0,1,0,1,0,0,0,0,1,0
2435,19530828,2,488,69.0,170,1,0,1,0,0,1,0,1,0,1,0
2436,19530828,2,488,69.0,22,1,0,0,1,0,0,0,0,0,1,0
2437,19530828,2,488,69.0,23,1,0,0,1,0,0,0,0,0,0,1
2438,19530828,2,488,69.0,221,1,0,0,0,1,1,1,0,1,0,0
2439,19530828,2,488,69.0,162,1,0,1,0,1,0,0,0,1,1,0
2440,19701129,2,489,52.0,11,1,0,1,0,0,1,0,0,0,0,0
2441,19701129,2,489,52.0,136,1,0,1,1,0,1,0,1,0,0,0
2442,19701129,2,489,52.0,62,1,0,1,0,0,1,0,0,0,0,1
2443,19701129,2,489,52.0,126,1,0,0,0,0,0,0,1,1,0,1
2444,19701129,2,489,52.0,243,1,0,0,0,0,1,1,0,1,1,0
2445,19760609,1,490,46.0,178,1,0,1,0,0,0,1,0,1,1,0
2446,19760609,1,490,46.0,194,1,0,0,1,1,0,0,1,1,0,0
2447,19760609,1,490,46.0,225,1,0,0,0,1,1,0,1,0,1,0
2448,19760609,1,490,46.0,32,1,0,0,0,0,1,0,0,1,0,0
2449,19760609,1,490,46.0,29,1,0,0,0,1,0,0,0,0,0,1
2450,19571130,2,491,65.0,229,1,0,0,0,1,1,0,0,0,1,1
2451,19571130,2,491,65.0,44,1,0,0,0,0,0,0,0,0,1,1
2452,19571130,2,491,65.0,36,1,0,0,0,0,0,1,0,1,0,0
2453,19571130,2,491,65.0,35,1,0,0,0,0,0,1,1,0,0,0
2454,19571130,2,491,65.0,105,1,0,0,0,1,0,0,1,0,0,1
2455,19730703,1,492,49.0,106,1,0,0,0,1,0,0,0,1,1,0
2456,19730703,1,492,49.0,53,1,0,1,0,1,0,1,0,0,0,0
2457,19730703,1,492,49.0,148,1,0,1,1,0,0,0,0,1,0,1
2458,19730703,1,492,49.0,134,1,0,1,1,1,0,0,0,0,0,1
2459,19730703,1,492,49.0,146,1,0,1,1,0,0,0,1,0,0,1
2460,19711229,3,493,51.0,186,1,0,0,1,1,1,0,1,0,0,0
2461,19711229,3,493,51.0,188,1,0,0,1,1,1,0,0,0,1,0
2462,19711229,3,493,51.0,216,1,0,0,1,0,0,0,1,1,1,0
2463,19711229,3,493,51.0,252,1,0,0,0,0,0,1,1,0,1,1
2464,19711229,3,493,51.0,227,1,0,0,0,1,1,0,0,1,1,0
2465,19851103,2,494,37.0,252,1,0,0,0,0,0,1,1,0,1,1
2466,19851103,2,494,37.0,230,1,0,0,0,1,0,1,1,1,0,0
2467,19851103,2,494,37.0,223,1,0,0,0,1,1,1,0,0,0,1
2468,19851103,2,494,37.0,193,1,0,0,1,1,0,1,0,0,0,1
2469,19851103,2,494,37.0,139,1,0,1,1,0,1,0,0,0,0,1
2470,19530313,3,495,69.0,31,1,0,0,0,0,1,0,1,0,0,0
2471,19530313,3,495,69.0,38,1,0,0,0,0,0,1,0,0,0,1
2472,19530313,3,495,69.0,164,1,0,1,0,1,0,0,0,0,1,1
2473,19530313,3,495,69.0,61,1,0,1,0,0,1,0,0,0,1,0
2474,19530313,3,495,69.0,115,1,0,0,0,0,1,0,1,0,0,1
2475,19880930,3,496,34.0,67,1,0,1,0,0,0,0,1,1,0,0
2476,19880930,3,496,34.0,64,1,0,1,0,0,0,1,0,1,0,0
2477,19880930,3,496,34.0,222,1,0,0,0,1,1,1,0,0,1,0
2478,19880930,3,496,34.0,137,1,0,1,1,0,1,0,0,1,0,0
2479,19880930,3,496,34.0,125,1,0,0,0,0,0,0,1,1,1,0
2480,19800816,2,497,42.0,111,1,0,0,0,0,1,1,0,0,1,0
2481,19800816,2,497,42.0,52,1,0,1,0,1,1,0,0,0,0,0
2482,19800816,2,497,42.0,13,1,0,1,0,0,0,0,1,0,0,0
2483,19800816,2,497,42.0,138,1,0,1,1,0,1,0,0,0,1,0
2484,19800816,2,497,42.0,250,1,0,0,0,0,0,1,1,1,1,0
2485,19801117,2,498,42.0,27,1,0,0,0,1,0,0,0,1,0,0
2486,19801117,2,498,42.0,105,1,0,0,0,1,0,0,1,0,0,1
2487,19801117,2,498,42.0,107,1,0,0,0,1,0,0,0,1,0,1
2488,19801117,2,498,42.0,233,1,0,0,0,1,0,1,0,1,1,0
2489,19801117,2,498,42.0,156,1,0,1,0,1,0,1,0,1,0,0
2490,19710408,3,499,51.0,68,1,0,1,0,0,0,0,1,0,1,0
2491,19710408,3,499,51.0,203,1,0,0,1,0,1,1,0,0,0,1
2492,19710408,3,499,51.0,90,1,0,0,1,0,0,0,1,0,0,1
2493,19710408,3,499,51.0,14,1,0,1,0,0,0,0,0,1,0,0
2494,19710408,3,499,51.0,10,1,0,1,0,1,0,0,0,0,0,0
2495,19670118,4,500,55.0,248,1,0,0,0,0,1,0,1,0,1,1
2496,19670118,4,500,55.0,43,1,0,0,0,0,0,0,0,1,0,1
2497,19670118,4,500,55.0,31,1,0,0,0,0,1,0,1,0,0,0
2498,19670118,4,500,55.0,78,1,0,0,1,1,0,0,0,0,0,1
2499,19670118,4,500,55.0,168,1,0,1,0,0,1,1,0,0,0,1
